numeric__age,numeric__sibsp,numeric__parch,numeric__fare,categorical__pclass_1,categorical__pclass_2,categorical__pclass_3,categorical__sex_female,categorical__sex_male,categorical__embarked_C,categorical__embarked_Q,categorical__embarked_S
1.1445123043843262,-0.47957078304258416,-0.44759714185456223,-0.4931071252875273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,0.5107854493944685,-0.44759714185456223,-0.3619839424795279,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.21122819925898337,-0.47957078304258416,-0.44759714185456223,-0.3815921608970343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.5099018927685763,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.48873487958502365,0.5107854493944685,-0.44759714185456223,1.6599501459032313,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-2.0442083881272617,0.5107854493944685,0.7123885203279295,-0.33248465364250523,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.055680848404759585,-0.47957078304258416,-0.44759714185456223,-0.5099878309062716,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.6442822304392475,0.5107854493944685,-0.44759714185456223,-0.4225150836091418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.222285979811438,-0.47957078304258416,0.7123885203279295,0.6385815178315017,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.0998665024494642,1.5011416818315209,-0.44759714185456223,-0.18209291267550995,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.6222121374994516,-0.47957078304258416,-0.44759714185456223,-0.4616476284525947,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.5099018927685763,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.13345452383187148,-0.47957078304258416,-0.44759714185456223,-0.4971134794210427,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.055680848404759585,-0.47957078304258416,-0.44759714185456223,-0.4634380063212494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.1445123043843262,0.5107854493944685,-0.44759714185456223,-0.12582389394636206,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.3943805742445679,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.30005965523855,-0.47957078304258416,-0.44759714185456223,-0.12582389394636206,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.055680848404759585,-0.47957078304258416,-0.44759714185456223,0.5070327366272964,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.02209282702235231,-0.47957078304258416,-0.44759714185456223,-0.4429765449651956,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.36677555011320717,-0.47957078304258416,-0.44759714185456223,-0.39182289157506117,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0667386289572143,-0.47957078304258416,-0.44759714185456223,-0.4962622826286308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.48873487958502365,2.491497914268573,1.8723741825104212,4.723542447438383,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.8776032567205831,-0.47957078304258416,-0.44759714185456223,-0.45644632497588583,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.13345452383187148,0.5107854493944685,-0.44759714185456223,1.6599501459032313,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.055680848404759585,-0.47957078304258416,-0.44759714185456223,-0.4931071252875273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.3498768957951509,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.49950133196129415,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.41096120415791176,-0.47957078304258416,-0.44759714185456223,-0.4931071252875273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,0.1524519804959693,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4987340271604422,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.8334176026758785,-0.47957078304258416,-0.44759714185456223,-0.6578218892037603,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5665085550121356,-0.47957078304258416,-0.44759714185456223,-0.4429765449651956,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.5775663355645901,0.5107854493944685,0.7123885203279295,-0.3458705416616356,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.41096120415791176,-0.47957078304258416,-0.44759714185456223,-0.3815921608970343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.6578218892037603,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.21122819925898337,-0.47957078304258416,-0.44759714185456223,-0.4931071252875273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8776032567205831,-0.47957078304258416,-0.44759714185456223,-0.4225150836091418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.955376932147695,-0.47957078304258416,-0.44759714185456223,-0.4429765449651956,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.34996283393284633,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0667386289572143,0.5107854493944685,-0.44759714185456223,-0.09061381124486473,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.7667017078012213,0.5107854493944685,0.7123885203279295,1.2553247475872678,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2.1555700849367807,0.5107854493944685,0.7123885203279295,2.7155917217463506,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.49182828395277395,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.5094762943723704,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.055680848404759585,-0.47957078304258416,-0.44759714185456223,-0.39182289157506117,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.44454922554031906,-0.47957078304258416,-0.44759714185456223,-0.11457009020053248,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.49131674741887266,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.3331875287307999,0.5107854493944685,-0.44759714185456223,0.47659631286016635,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-1.9664347127001496,-0.47957078304258416,0.7123885203279295,-0.3832966006279936,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-0.5665085550121356,1.5011416818315209,-0.44759714185456223,-0.013285856488066305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6442822304392475,-0.47957078304258416,-0.44759714185456223,-0.4225150836091418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.6442822304392475,-0.47957078304258416,-0.44759714185456223,-0.3283923613712944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,0.5107854493944685,-0.44759714185456223,-0.16367759745506158,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.255413853303688,0.5107854493944685,-0.44759714185456223,-0.36206783447108776,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.8108873618459258,2.491497914268573,0.7123885203279295,-0.22659659112492694,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.955376932147695,-0.47957078304258416,-0.44759714185456223,-0.4962622826286308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8387164190070272,-0.47957078304258416,-0.44759714185456223,-0.5099018927685763,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-1.1109242830019188,-0.47957078304258416,1.8723741825104212,0.14017510368233702,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.7556439272487666,-0.47957078304258416,0.7123885203279295,-0.3832966006279936,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,0.5107854493944685,-0.44759714185456223,-0.3283923613712944,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.21122819925898337,0.5107854493944685,-0.44759714185456223,-0.12582389394636206,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.7998295812934713,2.491497914268573,1.8723741825104212,4.723542447438383,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.8776032567205831,-0.47957078304258416,-0.44759714185456223,-0.4966019428871413,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.055680848404759585,0.5107854493944685,-0.44759714185456223,-0.16674681665846963,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4966019428871413,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7556439272487666,-0.47957078304258416,-0.44759714185456223,-0.49566480795703405,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6442822304392475,0.5107854493944685,-0.44759714185456223,-0.4225150836091418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
2.2333437603638924,-0.47957078304258416,1.8723741825104212,1.6599501459032313,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,0.5107854493944685,0.7123885203279295,-0.3458705416616356,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.9889649535301023,0.5107854493944685,-0.44759714185456223,-0.1053624325903083,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.41096120415791176,-0.47957078304258416,-0.44759714185456223,-0.39182289157506117,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.2664716338561426,-0.47957078304258416,-0.44759714185456223,-0.5099018927685763,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.36677555011320717,-0.47957078304258416,0.7123885203279295,-0.1872082780145234,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.41096120415791176,-0.47957078304258416,-0.44759714185456223,-0.4767379562026843,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.033150607574807,-0.47957078304258416,-0.44759714185456223,-0.4634380063212494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.1776401778765761,0.5107854493944685,-0.44759714185456223,-0.22813120072663096,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4634380063212494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4962622826286308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2.6999858129265637,0.5107854493944685,-0.44759714185456223,0.8819030778392863,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2.038909571796113,-0.47957078304258416,-0.44759714185456223,-0.4931071252875273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.255413853303688,-0.47957078304258416,-0.44759714185456223,-0.4429765449651956,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.255413853303688,-0.47957078304258416,-0.44759714185456223,-0.4987340271604422,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.955376932147695,-0.47957078304258416,-0.44759714185456223,-0.4805744802069444,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.02209282702235231,-0.47957078304258416,-0.44759714185456223,-0.4987340271604422,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6000965763945428,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
2.6999858129265637,0.5107854493944685,0.7123885203279295,-0.11457009020053248,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.13110908941463073,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,0.5107854493944685,0.7123885203279295,-0.3458705416616356,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.2890018746860953,-0.47957078304258416,-0.44759714185456223,-0.40665745105820017,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.922249058655445,-0.47957078304258416,-0.44759714185456223,-0.12582389394636206,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,2.491497914268573,0.7123885203279295,-0.13673599128754557,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.44454922554031906,-0.47957078304258416,-0.44759714185456223,9.825182238174186,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,0.9627258501956989,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2.7777594883536754,-0.47957078304258416,0.7123885203279295,0.6103631164753679,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.6442822304392475,-0.47957078304258416,-0.44759714185456223,-0.5094762943723704,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6442822304392475,1.5011416818315209,1.8723741825104212,4.71075403409085,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1.6889280323741094,-0.47957078304258416,0.7123885203279295,0.5980862396617356,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.8886610372730377,3.4818541467056257,1.8723741825104212,-0.01558777089062237,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.5665085550121356,-0.47957078304258416,-0.44759714185456223,-0.4744360418001283,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3.6332699180519064,0.5107854493944685,-0.44759714185456223,0.9555643387210798,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4962622826286308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7220559058663594,0.5107854493944685,0.7123885203279295,-0.3357237029751685,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.6442822304392475,-0.47957078304258416,-0.44759714185456223,-0.4971134794210427,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,4.192345506875404,-0.13673599128754557,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.255413853303688,-0.47957078304258416,-0.44759714185456223,-0.2734021839768999,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.6778702518216547,0.5107854493944685,-0.44759714185456223,0.8007385990782279,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.13345452383187148,0.5107854493944685,-0.44759714185456223,0.4061741013110361,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.1273585035480661,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.21122819925898337,-0.47957078304258416,-0.44759714185456223,0.49816473927558275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-1.4997926601374783,2.491497914268573,1.8723741825104212,-0.08694711736985992,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.7556439272487666,0.5107854493944685,-0.44759714185456223,0.8007385990782279,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.5665085550121356,1.5011416818315209,-0.44759714185456223,-0.4805744802069444,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-1.1109242830019188,0.5107854493944685,-0.44759714185456223,-0.36206783447108776,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.033150607574807,-0.47957078304258416,-0.44759714185456223,1.1120945180948913,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7220559058663594,0.5107854493944685,-0.44759714185456223,-0.4567880313805319,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.25011503697253934,-0.47957078304258416,-0.44759714185456223,-0.39182289157506117,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.48873487958502365,1.5011416818315209,0.7123885203279295,-0.4225150836091418,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.44454922554031906,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.3331875287307999,0.5107854493944685,-0.44759714185456223,0.47659631286016635,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-1.9664347127001496,-0.47957078304258416,1.8723741825104212,-0.20715820283667585,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.5099018927685763,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.3611306995409805,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.255413853303688,0.5107854493944685,0.7123885203279295,-0.12582389394636206,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.009535270621501666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.7998295812934713,-0.47957078304258416,-0.44759714185456223,-0.4987340271604422,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.5033378559655542,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8776032567205831,0.5107854493944685,-0.44759714185456223,-0.36206783447108776,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.255413853303688,0.5107854493944685,0.7123885203279295,-0.20715820283667585,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.1776401778765761,-0.47957078304258416,-0.44759714185456223,-0.39182289157506117,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,0.5107854493944685,-0.44759714185456223,-0.36206783447108776,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4962622826286308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5665085550121356,-0.47957078304258416,-0.44759714185456223,-0.44263483856054947,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.3331875287307999,-0.47957078304258416,-0.44759714185456223,-0.4962622826286308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6442822304392475,-0.47957078304258416,-0.44759714185456223,-0.4931071252875273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.5033378559655542,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.6778702518216547,-0.47957078304258416,0.7123885203279295,2.4822451241496424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1.922249058655445,0.5107854493944685,0.7123885203279295,1.0171185529184965,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3331875287307999,-0.47957078304258416,-0.44759714185456223,-0.5099018927685763,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.02209282702235231,-0.47957078304258416,-0.44759714185456223,-0.46377971272589547,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.09061381124486473,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.3778333306656618,-0.47957078304258416,-0.44759714185456223,0.20974407229291983,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-2.1219820635543734,-0.47957078304258416,0.7123885203279295,-0.40640168279124944,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.1776401778765761,-0.47957078304258416,1.8723741825104212,3.6697771876016136,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.029740963710604786,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.41096120415791176,-0.47957078304258416,-0.44759714185456223,-0.4634380063212494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.5665085550121356,-0.47957078304258416,-0.44759714185456223,-0.4962622826286308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.3331875287307999,0.5107854493944685,0.7123885203279295,-0.04397804852214697,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.3331875287307999,0.5107854493944685,1.8723741825104212,0.19294930481187092,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.222285979811438,0.5107854493944685,0.7123885203279295,-0.12070852860734863,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,0.5107854493944685,-0.44759714185456223,2.340207797854324,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.2890018746860953,0.5107854493944685,-0.44759714185456223,1.1837096328410797,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4986480890227467,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.5665085550121356,0.5107854493944685,-0.44759714185456223,-0.5094762943723704,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8776032567205831,-0.47957078304258416,0.7123885203279295,-0.36206783447108776,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
-1.8886610372730377,1.5011416818315209,0.7123885203279295,-0.26376892797046986,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.9889649535301023,-0.47957078304258416,-0.44759714185456223,-0.11994122380649658,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.055680848404759585,-0.47957078304258416,-0.44759714185456223,-0.5017173082261548,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-0.48873487958502365,0.5107854493944685,-0.44759714185456223,-0.3734075763546128,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.8776032567205831,-0.47957078304258416,-0.44759714185456223,-0.4987340271604422,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7998295812934713,-0.47957078304258416,-0.44759714185456223,-0.12582389394636206,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.033150607574807,0.5107854493944685,0.7123885203279295,-0.24347729674367127,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.13345452383187148,2.491497914268573,-0.44759714185456223,-0.2895155847947923,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.2890018746860953,0.5107854493944685,1.8723741825104212,-0.09001633657326796,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.6442822304392475,-0.47957078304258416,-0.44759714185456223,-0.49566480795703405,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-0.1776401778765761,-0.47957078304258416,1.8723741825104212,-0.43001830148840675,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,0.49816473927558275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,0.5107854493944685,-0.44759714185456223,-0.3406692381849267,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
-1.655340010991702,-0.47957078304258416,1.8723741825104212,0.0071756048679874705,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
-0.5665085550121356,-0.47957078304258416,-0.44759714185456223,-0.4931071252875273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.21122819925898337,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.6778702518216547,-0.47957078304258416,-0.44759714185456223,-0.5135685866435811,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,0.5107854493944685,-0.44759714185456223,1.1653802557583268,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.255413853303688,-0.47957078304258416,-0.44759714185456223,-0.4931071252875273,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.0998665024494642,-0.47957078304258416,-0.44759714185456223,-0.4992455636943435,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
-2.1997557389814855,0.5107854493944685,1.8723741825104212,-0.23682732180295382,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.522322900967431,-0.47957078304258416,-0.44759714185456223,-0.6578218892037603,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.41096120415791176,-0.47957078304258416,-0.44759714185456223,0.9627258501956989,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
-0.0998665024494642,7.443279076453836,1.8723741825104212,0.7652727481097799,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.6442822304392475,-0.47957078304258416,-0.44759714185456223,-0.4983084287642362,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-2.1997557389814855,0.5107854493944685,0.7123885203279295,-0.43001830148840675,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
-0.0998665024494642,0.5107854493944685,-0.44759714185456223,-0.24927402874584134,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.7220559058663594,-0.47957078304258416,-0.44759714185456223,-0.49566480795703405,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1.4556070060927737,0.5107854493944685,-0.44759714185456223,1.5197891356142628,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.02209282702235231,-0.47957078304258416,1.8723741825104212,-0.1872082780145234,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-1.655340010991702,3.4818541467056257,0.7123885203279295,-0.06188182720869402,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.44454922554031906,0.5107854493944685,-0.44759714185456223,0.5238275041083453,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.21122819925898337,-0.47957078304258416,-0.44759714185456223,0.49816473927558275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-0.41096120415791176,0.5107854493944685,1.8723741825104212,0.6721730989397352,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
-0.1776401778765761,-0.47957078304258416,-0.44759714185456223,-0.4962622826286308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
-2.2191991578382635,1.5011416818315209,0.7123885203279295,-0.26376892797046986,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
